2012-02-02 09:30:00,headquarters,4,2
2012-02-02 09:45:00,headquarters,4,2
2012-02-02 10:00:00,headquarters,4,2
2012-02-02 10:15:00,headquarters,4,2
2012-02-02 10:30:00,headquarters,4,4
2012-02-02 10:45:00,headquarters,4,4
2012-02-02 11:00:00,headquarters,4,4
2012-02-02 11:15:00,headquarters,4,6
2012-02-02 11:30:00,headquarters,4,7
2012-02-02 11:45:00,headquarters,4,7
2012-02-02 12:00:00,headquarters,4,9
2012-02-02 12:15:00,headquarters,4,10
2012-02-02 12:30:00,headquarters,4,11
2012-02-02 12:45:00,headquarters,4,12
2012-02-02 13:00:00,headquarters,4,12
2012-02-02 13:15:00,headquarters,4,15
2012-02-02 13:30:00,headquarters,4,20
2012-02-02 13:45:00,headquarters,4,23
2012-02-02 14:00:00,headquarters,4,25
2012-02-02 14:15:00,headquarters,4,26
2012-02-02 14:30:00,headquarters,4,27
2012-02-02 14:45:00,headquarters,4,31
2012-02-02 15:00:00,headquarters,4,35
2012-02-02 15:15:00,headquarters,4,40
2012-02-02 15:30:00,headquarters,4,44
2012-02-02 15:45:00,headquarters,4,47
2012-02-02 16:00:00,headquarters,4,49
2012-02-02 16:15:00,headquarters,4,53
2012-02-02 16:30:00,headquarters,4,58
2012-02-02 16:45:00,headquarters,4,63
2012-02-02 17:00:00,headquarters,4,72
2012-02-02 17:15:00,headquarters,4,83
2012-02-02 17:30:00,headquarters,4,95
2012-02-02 17:45:00,headquarters,4,104
2012-02-02 18:00:00,headquarters,4,109
2012-02-02 18:15:00,headquarters,4,137
2012-02-02 18:30:00,headquarters,4,150
2012-02-02 18:45:00,headquarters,4,164
2012-02-02 19:00:00,headquarters,4,170
2012-02-02 19:15:00,headquarters,4,188
2012-02-02 19:30:00,headquarters,4,203
2012-02-02 19:45:00,headquarters,4,212
2012-02-02 20:00:00,headquarters,4,221
2012-02-02 20:15:00,headquarters,4,231
2012-02-02 20:30:00,headquarters,4,244
2012-02-02 20:45:00,headquarters,4,267
2012-02-02 21:00:00,headquarters,4,287
2012-02-02 21:15:00,headquarters,4,311
