2012-02-02 08:30:00,headquarters,3,1
2012-02-02 08:45:00,headquarters,3,7
2012-02-02 09:00:00,headquarters,3,19
2012-02-02 09:15:00,headquarters,3,32
2012-02-02 09:30:00,headquarters,3,49
2012-02-02 09:45:00,headquarters,3,69
2012-02-02 10:00:00,headquarters,3,89
2012-02-02 10:15:00,headquarters,3,115
2012-02-02 10:30:00,headquarters,3,145
2012-02-02 10:45:00,headquarters,3,171
2012-02-02 11:00:00,headquarters,3,208
2012-02-02 11:15:00,headquarters,3,232
2012-02-02 11:30:00,headquarters,3,262
2012-02-02 11:45:00,headquarters,3,316
2012-02-02 12:00:00,headquarters,3,364
2012-02-02 12:15:00,headquarters,3,417
2012-02-02 12:30:00,headquarters,3,463
2012-02-02 12:45:00,headquarters,3,523
2012-02-02 13:00:00,headquarters,3,572
2012-02-02 13:15:00,headquarters,3,635
2012-02-02 13:30:00,headquarters,3,690
2012-02-02 13:45:00,headquarters,3,741
2012-02-02 14:00:00,headquarters,3,797
2012-02-02 14:15:00,headquarters,3,856
2012-02-02 14:30:00,headquarters,3,925
2012-02-02 14:45:00,headquarters,3,1048
2012-02-02 15:00:00,headquarters,3,1125
2012-02-02 15:15:00,headquarters,3,1212
2012-02-02 15:30:00,headquarters,3,1275
2012-02-02 15:45:00,headquarters,3,1362
2012-02-02 16:00:00,headquarters,3,1477
2012-02-02 16:15:00,headquarters,3,1567
2012-02-02 16:30:00,headquarters,3,1663
2012-02-02 16:45:00,headquarters,3,1757
2012-02-02 17:00:00,headquarters,3,1857
2012-02-02 17:15:00,headquarters,3,1958
2012-02-02 17:30:00,headquarters,3,2051
2012-02-02 17:45:00,headquarters,3,2155
2012-02-02 18:00:00,headquarters,3,2269
2012-02-02 18:15:00,headquarters,3,2719
2012-02-02 18:30:00,headquarters,3,2857
2012-02-02 18:45:00,headquarters,3,2986
2012-02-02 19:00:00,headquarters,3,3133
2012-02-02 19:15:00,headquarters,3,3396
2012-02-02 19:30:00,headquarters,3,3544
2012-02-02 19:45:00,headquarters,3,3689
2012-02-02 20:00:00,headquarters,3,3843
2012-02-02 20:15:00,headquarters,3,4001
2012-02-02 20:30:00,headquarters,3,4144
2012-02-02 20:45:00,headquarters,3,4297
2012-02-02 21:00:00,headquarters,3,4459
2012-02-02 21:15:00,headquarters,3,4607
2012-02-02 21:30:00,headquarters,3,4776
2012-02-02 21:45:00,headquarters,3,4933
2012-02-02 22:00:00,headquarters,3,5009
2012-02-02 22:15:00,headquarters,3,5161
2012-02-02 22:30:00,headquarters,3,5339
2012-02-02 22:45:00,headquarters,3,5509
2012-02-02 23:00:00,headquarters,3,5670
2012-02-02 23:15:00,headquarters,3,5822
2012-02-02 23:30:00,headquarters,3,5989
2012-02-02 23:45:00,headquarters,3,6167
2012-02-03 00:00:00,headquarters,3,6372
2012-02-03 00:15:00,headquarters,3,6565
2012-02-03 00:30:00,headquarters,3,6746
2012-02-03 00:45:00,headquarters,3,6943
2012-02-03 01:00:00,headquarters,3,7132
2012-02-03 01:15:00,headquarters,3,7318
2012-02-03 01:30:00,headquarters,3,7499
