2012-02-02 12:45:00,headquarters,5,1
2012-02-02 13:00:00,headquarters,5,1
2012-02-02 13:15:00,headquarters,5,1
2012-02-02 13:30:00,headquarters,5,1
2012-02-02 13:45:00,headquarters,5,1
2012-02-02 14:00:00,headquarters,5,1
2012-02-02 14:15:00,headquarters,5,1
2012-02-02 14:30:00,headquarters,5,1
2012-02-02 14:45:00,headquarters,5,1
2012-02-02 15:00:00,headquarters,5,1
2012-02-02 15:15:00,headquarters,5,1
2012-02-02 15:30:00,headquarters,5,1
2012-02-02 15:45:00,headquarters,5,1
2012-02-02 16:00:00,headquarters,5,2
2012-02-02 16:15:00,headquarters,5,2
2012-02-02 16:30:00,headquarters,5,2
2012-02-02 16:45:00,headquarters,5,2
2012-02-02 17:00:00,headquarters,5,2
2012-02-02 17:15:00,headquarters,5,2
2012-02-02 17:30:00,headquarters,5,3
2012-02-02 17:45:00,headquarters,5,3
2012-02-02 18:00:00,headquarters,5,3
2012-02-02 18:15:00,headquarters,5,4
2012-02-02 18:30:00,headquarters,5,4
2012-02-02 18:45:00,headquarters,5,4
2012-02-02 19:00:00,headquarters,5,6
2012-02-02 19:15:00,headquarters,5,8
2012-02-02 19:30:00,headquarters,5,9
2012-02-02 19:45:00,headquarters,5,10
2012-02-02 20:00:00,headquarters,5,11
2012-02-02 20:15:00,headquarters,5,12
2012-02-02 20:30:00,headquarters,5,13
2012-02-02 20:45:00,headquarters,5,13
2012-02-02 21:00:00,headquarters,5,14
2012-02-02 21:15:00,headquarters,5,18
2012-02-02 21:30:00,headquarters,5,22
2012-02-02 21:45:00,headquarters,5,22
2012-02-02 22:00:00,headquarters,5,21
2012-02-02 22:15:00,headquarters,5,21
2012-02-02 22:30:00,headquarters,5,22
2012-02-02 22:45:00,headquarters,5,25
2012-02-02 23:00:00,headquarters,5,26
2012-02-02 23:15:00,headquarters,5,26
2012-02-02 23:30:00,headquarters,5,27
2012-02-02 23:45:00,headquarters,5,30
2012-02-03 00:00:00,headquarters,5,32
2012-02-03 00:15:00,headquarters,5,34
2012-02-03 00:30:00,headquarters,5,38
2012-02-03 00:45:00,headquarters,5,38
2012-02-03 01:00:00,headquarters,5,38
2012-02-03 01:15:00,headquarters,5,43
2012-02-03 01:30:00,headquarters,5,47
2012-02-03 01:45:00,headquarters,5,52
2012-02-03 02:00:00,headquarters,5,58
2012-02-03 02:15:00,headquarters,5,59
2012-02-03 02:30:00,headquarters,5,68
2012-02-03 02:45:00,headquarters,5,72
2012-02-03 03:00:00,headquarters,5,72
2012-02-03 03:15:00,headquarters,5,77
2012-02-03 03:30:00,headquarters,5,81
2012-02-03 03:45:00,headquarters,5,85
2012-02-03 04:00:00,headquarters,5,90
2012-02-03 04:15:00,headquarters,5,93
2012-02-03 04:30:00,headquarters,5,96
2012-02-03 04:45:00,headquarters,5,99
2012-02-03 05:00:00,headquarters,5,101
2012-02-03 05:15:00,headquarters,5,106
2012-02-03 05:30:00,headquarters,5,108
2012-02-03 05:45:00,headquarters,5,114
2012-02-03 06:00:00,headquarters,5,116
2012-02-03 06:15:00,headquarters,5,120
2012-02-03 06:30:00,headquarters,5,127
2012-02-03 06:45:00,headquarters,5,134
2012-02-03 07:00:00,headquarters,5,139
2012-02-03 07:15:00,headquarters,5,144
2012-02-03 07:30:00,headquarters,5,147
2012-02-03 07:45:00,headquarters,5,154
2012-02-03 08:00:00,headquarters,5,158
2012-02-03 08:15:00,headquarters,5,170
2012-02-03 08:30:00,headquarters,5,174
2012-02-03 08:45:00,headquarters,5,180
2012-02-03 09:00:00,headquarters,5,185
2012-02-03 09:15:00,headquarters,5,190
2012-02-03 09:30:00,headquarters,5,199
2012-02-03 09:45:00,headquarters,5,208
2012-02-03 10:00:00,headquarters,5,215
2012-02-03 10:15:00,headquarters,5,219
2012-02-03 10:30:00,headquarters,5,229
2012-02-03 10:45:00,headquarters,5,237
2012-02-03 11:00:00,headquarters,5,251
2012-02-03 11:15:00,headquarters,5,259
2012-02-03 11:30:00,headquarters,5,272
2012-02-03 11:45:00,headquarters,5,281
2012-02-03 12:00:00,headquarters,5,299
2012-02-03 12:15:00,headquarters,5,305
2012-02-03 12:30:00,headquarters,5,316
2012-02-03 12:45:00,headquarters,5,326
2012-02-03 13:00:00,headquarters,5,333
2012-02-03 13:15:00,headquarters,5,343
2012-02-03 13:30:00,headquarters,5,356
2012-02-03 13:45:00,headquarters,5,364
2012-02-03 14:00:00,headquarters,5,373
2012-02-03 14:15:00,headquarters,5,389
2012-02-03 14:30:00,headquarters,5,400
2012-02-03 14:45:00,headquarters,5,410
2012-02-03 15:00:00,headquarters,5,429
2012-02-03 15:15:00,headquarters,5,438
2012-02-03 15:30:00,headquarters,5,452
2012-02-03 15:45:00,headquarters,5,466
2012-02-03 16:00:00,headquarters,5,485
2012-02-03 16:15:00,headquarters,5,488
2012-02-03 16:30:00,headquarters,5,495
2012-02-03 16:45:00,headquarters,5,512
2012-02-03 17:00:00,headquarters,5,521
2012-02-03 17:15:00,headquarters,5,533
2012-02-03 17:30:00,headquarters,5,552
2012-02-03 17:45:00,headquarters,5,566
2012-02-03 18:00:00,headquarters,5,578
2012-02-03 18:15:00,headquarters,5,594
2012-02-03 18:30:00,headquarters,5,611
