2012-02-02 08:15:00,region-1,6486,5.5189639222941721,0
2012-02-02 08:30:00,region-1,6477,5.4137718079357727,0
2012-02-02 08:45:00,region-1,6470,5.4574961360123648,0
2012-02-02 09:00:00,region-1,6469,5.5411964754985315,0
2012-02-02 09:15:00,region-1,6461,5.4562761182479492,0
2012-02-02 09:30:00,region-1,6459,5.4623006657377303,0
2012-02-02 09:45:00,region-1,6455,5.4362509682416731,0
2012-02-02 10:00:00,region-1,6458,5.5122328894394549,0
2012-02-02 10:15:00,region-1,6460,5.4781733746130031,0
2012-02-02 10:30:00,region-1,6465,5.4940448569218871,0
2012-02-02 10:45:00,region-1,6464,5.5273824257425743,0
2012-02-02 11:00:00,region-1,6468,5.5538033395176252,0
2012-02-02 11:15:00,region-1,6463,5.5197276806436639,0
2012-02-02 11:30:00,region-1,6459,5.5212881250967642,0
2012-02-02 11:45:00,region-1,6457,5.4735945485519591,0
2012-02-02 12:00:00,region-1,6451,5.5024027282591846,0
2012-02-02 12:15:00,region-1,6452,5.4748915065096094,0
2012-02-02 12:30:00,region-1,6460,5.5001547987616099,0
2012-02-02 12:45:00,region-1,6467,5.4584815215710530,0
2012-02-02 13:00:00,region-1,6465,5.5453982985305491,0
2012-02-02 13:15:00,region-1,6457,5.4701873935264055,0
2012-02-02 13:30:00,region-1,6459,5.4381483201734015,0
2012-02-02 13:45:00,region-1,6454,5.5257204834211342,0
2012-02-02 14:00:00,region-1,6457,5.4746786433328171,0
2012-02-02 14:15:00,region-1,6454,5.4843507902076232,0
2012-02-02 14:30:00,region-1,6451,5.4393117346147884,0
2012-02-02 14:45:00,region-1,6458,5.5331371941777640,0
2012-02-02 15:00:00,region-1,8102,16.5443100469019995,0
2012-02-02 15:15:00,region-1,8100,16.3739506172839506,0
2012-02-02 15:30:00,region-1,8098,16.6709063966411460,0
2012-02-02 15:45:00,region-1,8096,16.6262351778656126,0
2012-02-02 16:00:00,region-1,10829,27.4720657493766737,11000
2012-02-02 16:15:00,region-1,10829,27.5602548711792409,11000
2012-02-02 16:30:00,region-1,10823,27.5056823431580893,11000
2012-02-02 16:45:00,region-1,10816,27.5593565088757396,11000
2012-02-02 17:00:00,region-1,10826,27.6758728985774986,11000
2012-02-02 17:15:00,region-1,10827,27.3929066223330562,11000
2012-02-02 17:30:00,region-1,10828,27.6938492796453639,11000
2012-02-02 17:45:00,region-1,10835,27.6074757729580065,11000
2012-02-02 18:00:00,region-1,10835,27.5355791416705122,11000
2012-02-02 18:15:00,region-1,10827,27.4651334626396971,11000
2012-02-02 18:30:00,region-1,10828,27.5209641669745105,11000
2012-02-02 18:45:00,region-1,10827,27.7061974692897386,11000
2012-02-02 19:00:00,region-1,10830,27.8317636195752539,11000
2012-02-02 19:15:00,region-1,10841,27.4895304861175168,11000
2012-02-02 19:30:00,region-1,10841,27.4258832211050641,11000
2012-02-02 19:45:00,region-1,10843,27.3970303421562298,11000
2012-02-02 20:00:00,region-1,10841,27.4905451526611936,11000
2012-02-02 20:15:00,region-1,10835,27.7542224273188740,11000
2012-02-02 20:30:00,region-1,10838,27.4092083410223288,11000
2012-02-02 20:45:00,region-1,10841,27.5229222396457891,11000
2012-02-02 21:00:00,region-1,10846,27.6885487737414715,11000
2012-02-02 21:15:00,region-1,10843,27.6197546804389929,11000
2012-02-02 21:30:00,region-1,10843,27.4752374804021027,11000
2012-02-02 21:45:00,region-1,10840,27.6633763837638376,11000
2012-02-02 22:00:00,region-1,10846,27.5044255946892864,11000
2012-02-02 22:15:00,region-1,10842,27.5250876222099244,11000
2012-02-02 22:30:00,region-1,10836,27.5125507567368032,11000
2012-02-02 22:45:00,region-1,10839,27.5086262570347818,11000
2012-02-02 23:00:00,region-1,10840,27.4386531365313653,11000
2012-02-02 23:15:00,region-1,10846,27.3987645214825742,11000
2012-02-02 23:30:00,region-1,10837,27.3990956906893052,11000
2012-02-02 23:45:00,region-1,10830,27.5240997229916898,11000
2012-02-03 00:00:00,region-1,10841,27.7232727608154229,11000
2012-02-03 00:15:00,region-1,10837,27.6292331826151149,11000
2012-02-03 00:30:00,region-1,10839,27.5125011532429191,11000
2012-02-03 00:45:00,region-1,10843,27.5768698699621876,11000
2012-02-03 01:00:00,region-1,10842,27.1918465227817746,11000
2012-02-03 01:15:00,region-1,10835,27.5254268574065528,11000
2012-02-03 01:30:00,region-1,10825,27.6835103926096998,11000
2012-02-03 01:45:00,region-1,10831,27.4296002215861878,11000
2012-02-03 02:00:00,region-1,9188,21.7941880713974750,11000
2012-02-03 02:15:00,region-1,9194,21.5999564933652382,11000
2012-02-03 02:30:00,region-1,9199,21.7073594955973475,11000
2012-02-03 02:45:00,region-1,9193,21.6393995431306429,11000
2012-02-03 03:00:00,region-1,6461,5.5219006345766909,11000
2012-02-03 03:15:00,region-1,6461,5.5194242377340969,0
2012-02-03 03:30:00,region-1,6466,5.5112898236931642,0
2012-02-03 03:45:00,region-1,6457,5.4577977388880285,0
2012-02-03 04:00:00,region-1,6468,5.4972170686456401,0
2012-02-03 04:15:00,region-1,6464,5.5710086633663366,0
2012-02-03 04:30:00,region-1,6464,5.5543007425742574,0
2012-02-03 04:45:00,region-1,6464,5.4729269801980198,0
2012-02-03 05:00:00,region-1,6463,5.4898653875909021,0
2012-02-03 05:15:00,region-1,6470,5.4613601236476043,0
2012-02-03 05:30:00,region-1,6458,5.5116135026323939,0
2012-02-03 05:45:00,region-1,6458,5.5257045524930319,0
2012-02-03 06:00:00,region-1,6462,5.5091303002166512,0
2012-02-03 06:15:00,region-1,6459,5.4988388295401765,0
2012-02-03 06:30:00,region-1,6467,5.4505953301376218,0
2012-02-03 06:45:00,region-1,6470,5.5221020092735703,0
2012-02-03 07:00:00,region-1,6462,5.5368307025688641,0
2012-02-03 07:15:00,region-1,6458,5.5690616289873026,0
2012-02-03 07:30:00,region-1,6463,5.4986848212904224,0
2012-02-03 07:45:00,region-1,6468,5.4939703153988868,0
2012-02-03 08:00:00,region-1,6463,5.5333436484604673,0
2012-02-03 08:15:00,region-1,6466,5.4846891432106403,0
2012-02-03 08:30:00,region-1,6464,5.5705445544554455,0
2012-02-03 08:45:00,region-1,6470,5.5369397217928903,0
2012-02-03 09:00:00,region-1,6460,5.5315789473684211,0
2012-02-03 09:15:00,region-1,6464,5.5173267326732673,0
2012-02-03 09:30:00,region-1,6473,5.4921983624285494,0
2012-02-03 09:45:00,region-1,6468,5.5604514533085962,0
2012-02-03 10:00:00,region-1,6465,5.4348027842227378,0
2012-02-03 10:15:00,region-1,6469,5.5040964600401917,0
2012-02-03 10:30:00,region-1,6465,5.5201856148491879,0
2012-02-03 10:45:00,region-1,6461,5.5025537842439251,0
2012-02-03 11:00:00,region-1,6454,5.5000000000000000,0
2012-02-03 11:15:00,region-1,6460,5.5359133126934985,0
2012-02-03 11:30:00,region-1,6462,5.4410399257195915,0
2012-02-03 11:45:00,region-1,6468,5.4775819418676562,0
2012-02-03 12:00:00,region-1,6459,5.5047220932032822,0
2012-02-03 12:15:00,region-1,6460,5.4947368421052632,0
2012-02-03 12:30:00,region-1,6464,5.5037128712871287,0
2012-02-03 12:45:00,region-1,6466,5.5596968759665945,0
2012-02-03 13:00:00,region-1,6474,5.5230151374729688,0
2012-02-03 13:15:00,region-1,6467,5.5486315138394928,0
2012-02-03 13:30:00,region-1,6462,5.4670380687093779,0
2012-02-03 13:45:00,region-1,6466,5.4364367460562945,0
2012-02-03 14:00:00,region-1,6460,5.4902476780185759,0
2012-02-03 14:15:00,region-1,6453,5.4991476832481017,0
2012-02-03 14:30:00,region-1,6456,5.4815675340768278,0
2012-02-03 14:45:00,region-1,6462,5.4958217270194986,0
2012-02-03 15:00:00,region-1,8105,16.9276989512646514,0
2012-02-03 15:15:00,region-1,8104,16.7173000987166831,0
2012-02-03 15:30:00,region-1,8104,16.5737907206317868,0
2012-02-03 15:45:00,region-1,8110,16.5181257706535142,0
2012-02-03 16:00:00,region-1,10841,27.6444977400608800,11000
2012-02-03 16:15:00,region-1,10846,27.5188087774294671,11000
2012-02-03 16:30:00,region-1,10838,27.4881897028972135,11000
2012-02-03 16:45:00,region-1,10844,27.4795278495020288,11000
2012-02-03 17:00:00,region-1,10853,27.3931631806873675,11000
2012-02-03 17:15:00,region-1,10857,27.5753891498572350,11000
2012-02-03 17:30:00,region-1,10858,27.3715233007920427,11000
2012-02-03 17:45:00,region-1,10859,27.4478312920158394,11000
2012-02-03 18:00:00,region-1,10860,27.6116022099447514,11000
2012-02-03 18:15:00,region-1,10849,27.6033735828186930,11000
2012-02-03 18:30:00,region-1,10853,27.3329954851193218,11000
2012-02-03 18:45:00,region-1,10856,27.5081061164333088,11000
2012-02-03 19:00:00,region-1,10852,27.4793586435680059,11000
2012-02-03 19:15:00,region-1,10852,27.4091411721341688,11000
2012-02-03 19:30:00,region-1,10845,27.3902259105578608,11000
2012-02-03 19:45:00,region-1,10849,27.5050235044704581,11000
2012-02-03 20:00:00,region-1,10844,27.6632239026189598,11000
2012-02-03 20:15:00,region-1,10848,27.4569505899705015,11000
