2012-02-02 09:30:00,headquarters,server,1
2012-02-02 09:30:00,headquarters,workstation,1
2012-02-02 09:45:00,headquarters,server,1
2012-02-02 09:45:00,headquarters,workstation,1
2012-02-02 10:00:00,headquarters,server,1
2012-02-02 10:00:00,headquarters,workstation,1
2012-02-02 10:15:00,headquarters,server,1
2012-02-02 10:15:00,headquarters,workstation,1
2012-02-02 10:30:00,headquarters,server,3
2012-02-02 10:30:00,headquarters,workstation,1
2012-02-02 10:45:00,headquarters,server,3
2012-02-02 10:45:00,headquarters,workstation,1
2012-02-02 11:00:00,headquarters,server,3
2012-02-02 11:00:00,headquarters,workstation,1
2012-02-02 11:15:00,headquarters,server,5
2012-02-02 11:15:00,headquarters,workstation,1
2012-02-02 11:30:00,headquarters,server,6
2012-02-02 11:30:00,headquarters,workstation,1
2012-02-02 11:45:00,headquarters,server,6
2012-02-02 11:45:00,headquarters,workstation,1
2012-02-02 12:00:00,headquarters,server,8
2012-02-02 12:00:00,headquarters,workstation,1
2012-02-02 12:15:00,headquarters,server,9
2012-02-02 12:15:00,headquarters,workstation,1
2012-02-02 12:30:00,headquarters,server,10
2012-02-02 12:30:00,headquarters,workstation,1
2012-02-02 12:45:00,headquarters,server,11
2012-02-02 12:45:00,headquarters,workstation,1
2012-02-02 13:00:00,headquarters,server,11
2012-02-02 13:00:00,headquarters,workstation,1
2012-02-02 13:15:00,headquarters,server,14
2012-02-02 13:15:00,headquarters,workstation,1
2012-02-02 13:30:00,headquarters,server,19
2012-02-02 13:30:00,headquarters,workstation,1
2012-02-02 13:45:00,headquarters,server,22
2012-02-02 13:45:00,headquarters,workstation,1
2012-02-02 14:00:00,headquarters,server,24
2012-02-02 14:00:00,headquarters,workstation,1
2012-02-02 14:15:00,headquarters,server,25
2012-02-02 14:15:00,headquarters,workstation,1
2012-02-02 14:30:00,headquarters,server,26
2012-02-02 14:30:00,headquarters,workstation,1
2012-02-02 14:45:00,headquarters,server,30
2012-02-02 14:45:00,headquarters,workstation,1
2012-02-02 15:00:00,headquarters,server,34
2012-02-02 15:00:00,headquarters,workstation,1
2012-02-02 15:15:00,headquarters,server,38
2012-02-02 15:15:00,headquarters,workstation,2
2012-02-02 15:30:00,headquarters,server,42
2012-02-02 15:30:00,headquarters,workstation,2
2012-02-02 15:45:00,headquarters,server,44
2012-02-02 15:45:00,headquarters,workstation,3
2012-02-02 16:00:00,headquarters,server,46
2012-02-02 16:00:00,headquarters,workstation,3
2012-02-02 16:15:00,headquarters,server,50
2012-02-02 16:15:00,headquarters,workstation,3
2012-02-02 16:30:00,headquarters,server,55
2012-02-02 16:30:00,headquarters,workstation,3
2012-02-02 16:45:00,headquarters,server,60
2012-02-02 16:45:00,headquarters,workstation,3
2012-02-02 17:00:00,headquarters,server,69
2012-02-02 17:00:00,headquarters,workstation,3
2012-02-02 17:15:00,headquarters,server,79
2012-02-02 17:15:00,headquarters,workstation,4
2012-02-02 17:30:00,headquarters,server,90
2012-02-02 17:30:00,headquarters,workstation,5
2012-02-02 17:45:00,headquarters,server,98
2012-02-02 17:45:00,headquarters,workstation,6
2012-02-02 18:00:00,headquarters,server,103
2012-02-02 18:00:00,headquarters,workstation,6
2012-02-02 18:15:00,headquarters,server,127
2012-02-02 18:15:00,headquarters,workstation,10
2012-02-02 18:30:00,headquarters,server,138
2012-02-02 18:30:00,headquarters,workstation,12
2012-02-02 18:45:00,headquarters,server,151
2012-02-02 18:45:00,headquarters,workstation,13
2012-02-02 19:00:00,headquarters,server,156
2012-02-02 19:00:00,headquarters,workstation,14
2012-02-02 19:15:00,headquarters,server,172
2012-02-02 19:15:00,headquarters,workstation,16
2012-02-02 19:30:00,headquarters,server,187
2012-02-02 19:30:00,headquarters,workstation,16
2012-02-02 19:45:00,headquarters,server,195
2012-02-02 19:45:00,headquarters,workstation,17
2012-02-02 20:00:00,headquarters,server,204
2012-02-02 20:00:00,headquarters,workstation,17
2012-02-02 20:15:00,headquarters,server,212
2012-02-02 20:15:00,headquarters,workstation,19
2012-02-02 20:30:00,headquarters,server,225
2012-02-02 20:30:00,headquarters,workstation,19
2012-02-02 20:45:00,headquarters,server,247
2012-02-02 20:45:00,headquarters,workstation,20
2012-02-02 21:00:00,headquarters,server,266
2012-02-02 21:00:00,headquarters,workstation,21
2012-02-02 21:15:00,headquarters,server,288
2012-02-02 21:15:00,headquarters,workstation,23
2012-02-02 21:30:00,headquarters,server,300
2012-02-02 21:30:00,headquarters,workstation,23
2012-02-02 21:45:00,headquarters,server,320
2012-02-02 21:45:00,headquarters,workstation,25
